model,arm,signal,map,fit,scheme,bin,n,weight,conf_lo,conf_hi,mean_conf,empirical_rate,gap
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,isotonic,held_out_crossfit,equal_mass,1,32,0.10223642172523961,0.6428571428571429,0.6875,0.6555989583333334,0.625,-0.03059895833333337
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,isotonic,held_out_crossfit,equal_mass,2,32,0.10223642172523961,0.6875,0.7333333333333333,0.6889322916666667,0.625,-0.0639322916666667
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,isotonic,held_out_crossfit,equal_mass,3,31,0.09904153354632587,0.7333333333333333,0.7868852459016393,0.7713379164463249,0.7419354838709677,-0.02940243257535713
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,isotonic,held_out_crossfit,equal_mass,4,31,0.09904153354632587,0.7868852459016393,0.7868852459016393,0.7868852459016396,0.8387096774193549,0.05182443151771532
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,isotonic,held_out_crossfit,equal_mass,5,31,0.09904153354632587,0.7868852459016393,0.7916666666666666,0.7893530759739116,0.6774193548387096,-0.11193372113520195
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,isotonic,held_out_crossfit,equal_mass,6,31,0.09904153354632587,0.7916666666666666,0.7916666666666666,0.791666666666667,0.8064516129032258,0.014784946236558794
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,isotonic,held_out_crossfit,equal_mass,7,31,0.09904153354632587,0.7916666666666666,0.9333333333333333,0.8931643625192013,0.9032258064516129,0.010061443932411596
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,isotonic,held_out_crossfit,equal_mass,8,31,0.09904153354632587,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.967741935483871,0.03440860215053765
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,isotonic,held_out_crossfit,equal_mass,9,31,0.09904153354632587,0.9333333333333333,1.0,0.9647311827956989,0.8709677419354839,-0.09376344086021504
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,isotonic,naive_full_sample,equal_width,3,3,0.009584664536741214,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,isotonic,naive_full_sample,equal_width,5,15,0.04792332268370607,0.6,0.6,0.5999999999999999,0.6,1.1102230246251565e-16
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,isotonic,naive_full_sample,equal_width,6,70,0.22364217252396165,0.6571428571428571,0.6571428571428571,0.6571428571428573,0.6571428571428571,-1.1102230246251565e-16
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,isotonic,naive_full_sample,equal_width,7,132,0.4217252396166134,0.75,0.7777777777777778,0.7727272727272727,0.7727272727272727,0.0
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,isotonic,naive_full_sample,equal_width,8,18,0.05750798722044728,0.8333333333333334,0.8333333333333334,0.8333333333333335,0.8333333333333334,-1.1102230246251565e-16
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,isotonic,naive_full_sample,equal_width,9,75,0.23961661341853036,0.9384615384615385,1.0,0.9466666666666669,0.9466666666666667,-2.220446049250313e-16
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,isotonic,naive_full_sample,equal_mass,0,32,0.10223642172523961,0.3333333333333333,0.6571428571428571,0.6,0.625,0.025000000000000022
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,isotonic,naive_full_sample,equal_mass,1,32,0.10223642172523961,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.65625,-0.0008928571428571397
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,isotonic,naive_full_sample,equal_mass,2,32,0.10223642172523961,0.6571428571428571,0.75,0.6803571428571429,0.65625,-0.024107142857142883
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,isotonic,naive_full_sample,equal_mass,3,31,0.09904153354632587,0.75,0.7727272727272727,0.7639296187683287,0.8064516129032258,0.0425219941348971
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,isotonic,naive_full_sample,equal_mass,4,31,0.09904153354632587,0.7727272727272727,0.7777777777777778,0.7772890192245033,0.6774193548387096,-0.0998696643857937
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,isotonic,naive_full_sample,equal_mass,5,31,0.09904153354632587,0.7777777777777778,0.7777777777777778,0.777777777777778,0.8387096774193549,0.06093189964157686
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,isotonic,naive_full_sample,equal_mass,6,31,0.09904153354632587,0.7777777777777778,0.7777777777777778,0.777777777777778,0.7741935483870968,-0.0035842293906812595
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,isotonic,naive_full_sample,equal_mass,7,31,0.09904153354632587,0.8333333333333334,0.9384615384615385,0.8774193548387098,0.9032258064516129,0.02580645161290307
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,isotonic,naive_full_sample,equal_mass,8,31,0.09904153354632587,0.9384615384615385,0.9384615384615385,0.9384615384615385,0.967741935483871,0.02928039702233254
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,isotonic,naive_full_sample,equal_mass,9,31,0.09904153354632587,0.9384615384615385,1.0,0.9583126550868486,0.9032258064516129,-0.05508684863523572
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_width,1,1,0.003194888178913738,0.15042406383902893,0.15042406383902893,0.15042406383902893,1.0,0.849575936160971
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_width,2,3,0.009584664536741214,0.20144614259379715,0.2722494952849696,0.24810716617868891,0.6666666666666666,0.41855950048797774
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_width,3,3,0.009584664536741214,0.31809302705242004,0.3490738208000802,0.33843571263243694,0.6666666666666666,0.3282309540342297
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_width,4,7,0.022364217252396165,0.40498015239940344,0.4909633587367743,0.43323102097748695,0.8571428571428571,0.42391183616537015
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_width,5,15,0.04792332268370607,0.5143224564408219,0.5994663861931172,0.5626282538682835,0.8666666666666667,0.3040384127983832
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_width,6,31,0.09904153354632587,0.6022577201069369,0.6972369495219046,0.6576536992167554,0.5161290322580645,-0.14152466695869093
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_width,7,110,0.3514376996805112,0.7004121391303845,0.799214626689633,0.759160971810156,0.7454545454545455,-0.01370642635561048
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_width,8,125,0.3993610223642173,0.8003401705290704,0.8996947642644082,0.8363743016623297,0.848,0.011625698337670243
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_width,9,18,0.05750798722044728,0.9033623639246643,0.9474016408889692,0.9234190237246737,0.8888888888888888,-0.03453013483578482
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_mass,0,32,0.10223642172523961,0.15042406383902893,0.6078105670877093,0.47496633120042786,0.75,0.27503366879957214
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_mass,1,32,0.10223642172523961,0.6118247234704138,0.7058924042029002,0.668191988853382,0.5625,-0.10569198885338205
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_mass,2,32,0.10223642172523961,0.7079473853246778,0.7458264763009977,0.7256673440215811,0.6875,-0.03816734402158106
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_mass,3,31,0.09904153354632587,0.7459739288929202,0.7718915962810343,0.761101582156738,0.7096774193548387,-0.05142416280189921
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_mass,4,31,0.09904153354632587,0.773038974633716,0.7940893957826655,0.7844530124131474,0.8064516129032258,0.0219986004900784
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_mass,5,31,0.09904153354632587,0.7951882281588089,0.8096655972133845,0.8020193858933186,0.8387096774193549,0.03669029152603631
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_mass,6,31,0.09904153354632587,0.8103854437050373,0.8279189806707118,0.8180839025470723,0.7741935483870968,-0.04389035415997555
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_mass,7,31,0.09904153354632587,0.8292106095186931,0.8420633381583338,0.8360918186899785,0.8709677419354839,0.03487592324550537
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_mass,8,31,0.09904153354632587,0.8421048837682064,0.8737904297481979,0.8530904885377382,0.8709677419354839,0.017877253397745707
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_mass,9,31,0.09904153354632587,0.874329164844695,0.9474016408889692,0.9078363940974411,0.9354838709677419,0.02764747687030078
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,platt,naive_full_sample,equal_width,3,1,0.003194888178913738,0.37765271071284773,0.37765271071284773,0.37765271071284773,1.0,0.6223472892871522
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,platt,naive_full_sample,equal_width,4,4,0.012779552715654952,0.42916090762293096,0.4883038649968376,0.4641736699150363,0.5,0.03582633008496372
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,platt,naive_full_sample,equal_width,5,11,0.03514376996805112,0.5216797539142152,0.5898091776512528,0.5629628799256228,0.6363636363636364,0.07340075643801358
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,platt,naive_full_sample,equal_width,6,33,0.10543130990415335,0.6089137476067602,0.6966992023093267,0.6636243233312651,0.696969696969697,0.03334537363843193
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,platt,naive_full_sample,equal_width,7,110,0.3514376996805112,0.7026199994203268,0.7987609935805448,0.7557297877784258,0.7272727272727273,-0.028457060505698517
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,platt,naive_full_sample,equal_width,8,148,0.4728434504792332,0.8003668926778,0.8986707599511519,0.8451200663654789,0.8445945945945946,-0.0005254717708842449
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,platt,naive_full_sample,equal_width,9,6,0.019169329073482427,0.9050779752309133,0.911966305818112,0.9075621416686709,1.0,0.09243785833132911
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,platt,naive_full_sample,equal_mass,0,32,0.10223642172523961,0.37765271071284773,0.6617210783526515,0.5857223985623304,0.6875,0.10177760143766956
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,platt,naive_full_sample,equal_mass,1,32,0.10223642172523961,0.6645482132259354,0.721228011965363,0.6953661678939933,0.65625,-0.0391161678939933
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,platt,naive_full_sample,equal_mass,2,32,0.10223642172523961,0.7245543187145034,0.7484637755773883,0.736706900515885,0.625,-0.11170690051588505
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,platt,naive_full_sample,equal_mass,3,31,0.09904153354632587,0.7485273077943773,0.7765450181947007,0.7621037078768351,0.7419354838709677,-0.020168224005867375
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,platt,naive_full_sample,equal_mass,4,31,0.09904153354632587,0.7773955029273261,0.7985826067990307,0.7891415327174287,0.8387096774193549,0.049568144701926165
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,platt,naive_full_sample,equal_mass,5,31,0.09904153354632587,0.7987609935805448,0.8194724887549785,0.8089776234998124,0.7419354838709677,-0.06704213962884464
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,platt,naive_full_sample,equal_mass,6,31,0.09904153354632587,0.8197394980635786,0.8349918959149826,0.8274515913378933,0.7419354838709677,-0.0855161074669255
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,platt,naive_full_sample,equal_mass,7,31,0.09904153354632587,0.8353635541375359,0.8556663226876953,0.8448414833465143,0.9032258064516129,0.05838432310509856
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,platt,naive_full_sample,equal_mass,8,31,0.09904153354632587,0.8569351255562533,0.8763638650747205,0.8662368176610992,0.9354838709677419,0.06924705330664271
gemini-3.5-flash-lite,twin_redacted,A_cosine_to_real,platt,naive_full_sample,equal_mass,9,31,0.09904153354632587,0.8770008167960699,0.911966305818112,0.8886829249831787,0.9354838709677419,0.04680094598456319
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,isotonic,held_out_crossfit,equal_width,0,15,0.04792332268370607,0.0,0.0,0.0,0.8666666666666667,0.8666666666666667
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,isotonic,held_out_crossfit,equal_width,3,13,0.04153354632587859,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.7692307692307693,0.43589743589743596
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,isotonic,held_out_crossfit,equal_width,6,60,0.19169329073482427,0.6666666666666666,0.6923076923076923,0.6851776878092667,0.5833333333333334,-0.10184435447593332
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,isotonic,held_out_crossfit,equal_width,7,18,0.05750798722044728,0.7333333333333333,0.75,0.735185185185185,0.9444444444444444,0.20925925925925937
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,isotonic,held_out_crossfit,equal_width,8,197,0.6293929712460063,0.8,0.875,0.8365056708716557,0.8121827411167513,-0.024322929754904465
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,isotonic,held_out_crossfit,equal_width,9,10,0.03194888178913738,1.0,1.0,1.0,0.9,-0.09999999999999998
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,isotonic,held_out_crossfit,equal_mass,0,32,0.10223642172523961,0.0,0.6666666666666666,0.21875,0.78125,0.5625
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,isotonic,held_out_crossfit,equal_mass,1,32,0.10223642172523961,0.6666666666666666,0.6842105263157895,0.6836622807017545,0.65625,-0.0274122807017545
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,isotonic,held_out_crossfit,equal_mass,2,32,0.10223642172523961,0.6842105263157895,0.7333333333333333,0.7010458839406208,0.59375,-0.10729588394062084
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,isotonic,held_out_crossfit,equal_mass,3,31,0.09904153354632587,0.7333333333333333,0.8316831683168316,0.7989886085382732,0.8064516129032258,0.007463004364952508
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,isotonic,held_out_crossfit,equal_mass,4,31,0.09904153354632587,0.8316831683168316,0.8316831683168316,0.8316831683168319,0.8709677419354839,0.03928457361865201
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,isotonic,held_out_crossfit,equal_mass,5,31,0.09904153354632587,0.8316831683168316,0.8316831683168316,0.8316831683168319,0.8064516129032258,-0.02523155541360611
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,isotonic,held_out_crossfit,equal_mass,6,31,0.09904153354632587,0.8316831683168316,0.84,0.8330735654210579,0.8387096774193549,0.005636111998296944
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,isotonic,held_out_crossfit,equal_mass,7,31,0.09904153354632587,0.84,0.84,0.84,0.7741935483870968,-0.06580645161290322
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,isotonic,held_out_crossfit,equal_mass,8,31,0.09904153354632587,0.84,0.84,0.84,0.8064516129032258,-0.03354838709677421
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,isotonic,held_out_crossfit,equal_mass,9,31,0.09904153354632587,0.84,1.0,0.9006451612903226,0.8709677419354839,-0.029677419354838697
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,isotonic,naive_full_sample,equal_width,0,1,0.003194888178913738,0.0,0.0,0.0,0.0,0.0
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,isotonic,naive_full_sample,equal_width,6,83,0.26517571884984026,0.6323529411764706,0.6666666666666666,0.6385542168674699,0.6385542168674698,-1.1102230246251565e-16
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,isotonic,naive_full_sample,equal_width,7,4,0.012779552715654952,0.75,0.75,0.75,0.75,0.0
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,isotonic,naive_full_sample,equal_width,8,217,0.6932907348242812,0.8267326732673267,0.8666666666666667,0.8294930875576036,0.8294930875576036,0.0
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,isotonic,naive_full_sample,equal_width,9,8,0.025559105431309903,1.0,1.0,1.0,1.0,0.0
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,isotonic,naive_full_sample,equal_mass,0,32,0.10223642172523961,0.0,0.6323529411764706,0.6125919117647058,0.59375,-0.018841911764705843
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,isotonic,naive_full_sample,equal_mass,1,32,0.10223642172523961,0.6323529411764706,0.6323529411764706,0.6323529411764706,0.59375,-0.03860294117647056
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,isotonic,naive_full_sample,equal_mass,2,32,0.10223642172523961,0.6323529411764706,0.8267326732673267,0.7117383153756551,0.78125,0.06951168462434487
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,isotonic,naive_full_sample,equal_mass,3,31,0.09904153354632587,0.8267326732673267,0.8267326732673267,0.8267326732673266,0.7419354838709677,-0.08479718939635883
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,isotonic,naive_full_sample,equal_mass,4,31,0.09904153354632587,0.8267326732673267,0.8267326732673267,0.8267326732673266,0.8709677419354839,0.044235068668157296
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,isotonic,naive_full_sample,equal_mass,5,31,0.09904153354632587,0.8267326732673267,0.8267326732673267,0.8267326732673266,0.8709677419354839,0.044235068668157296
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,isotonic,naive_full_sample,equal_mass,6,31,0.09904153354632587,0.8267326732673267,0.8267326732673267,0.8267326732673266,0.7419354838709677,-0.08479718939635883
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,isotonic,naive_full_sample,equal_mass,7,31,0.09904153354632587,0.8267326732673267,0.8267326732673267,0.8267326732673266,0.8709677419354839,0.044235068668157296
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,isotonic,naive_full_sample,equal_mass,8,31,0.09904153354632587,0.8267326732673267,0.8267326732673267,0.8267326732673266,0.8709677419354839,0.044235068668157296
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,isotonic,naive_full_sample,equal_mass,9,31,0.09904153354632587,0.8267326732673267,1.0,0.8907697221335037,0.8709677419354839,-0.01980198019801982
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,platt,held_out_crossfit,equal_width,2,2,0.006389776357827476,0.22403069192658867,0.27644427851669173,0.2502374852216402,0.5,0.2497625147783598
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,platt,held_out_crossfit,equal_width,3,3,0.009584664536741214,0.33320475222145146,0.35945729627008244,0.3495802072017467,1.0,0.6504197927982533
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,platt,held_out_crossfit,equal_width,4,6,0.019169329073482427,0.41187909769069225,0.4966986391283558,0.4652797890438655,1.0,0.5347202109561344
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,platt,held_out_crossfit,equal_width,5,15,0.04792332268370607,0.5152769453752852,0.5932113322951051,0.557281756050816,0.7333333333333333,0.1760515772825173
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,platt,held_out_crossfit,equal_width,6,25,0.07987220447284345,0.6005452125713915,0.6932378004424655,0.6553748316187771,0.56,-0.09537483161877702
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,platt,held_out_crossfit,equal_width,7,154,0.49201277955271566,0.7016741256973318,0.7996446743666493,0.7723042682313639,0.7922077922077922,0.01990352397642836
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,platt,held_out_crossfit,equal_width,8,106,0.33865814696485624,0.8000338015838906,0.8994214536253791,0.8361366249807206,0.8018867924528302,-0.03424983252789038
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,platt,held_out_crossfit,equal_width,9,2,0.006389776357827476,0.9022060022080862,0.9084164041597137,0.9053112031838999,1.0,0.0946887968161001
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,platt,held_out_crossfit,equal_mass,0,32,0.10223642172523961,0.22403069192658867,0.6256745849604384,0.5117356231354284,0.78125,0.2695143768645716
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,platt,held_out_crossfit,equal_mass,1,32,0.10223642172523961,0.6338820134390301,0.734969813314785,0.6910069873384563,0.53125,-0.15975698733845634
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,platt,held_out_crossfit,equal_mass,2,32,0.10223642172523961,0.7350340737045101,0.7642247118822665,0.7541667760325512,0.625,-0.12916677603255122
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,platt,held_out_crossfit,equal_mass,3,31,0.09904153354632587,0.7650945469166667,0.7765689898383055,0.770583569084316,0.8709677419354839,0.10038417285116785
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,platt,held_out_crossfit,equal_mass,4,31,0.09904153354632587,0.7766227897848665,0.7861774559495989,0.782216202747487,0.8387096774193549,0.05649347467186783
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,platt,held_out_crossfit,equal_mass,5,31,0.09904153354632587,0.7865094910927781,0.7942025751989811,0.7903551671685659,0.8709677419354839,0.08061257476691797
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,platt,held_out_crossfit,equal_mass,6,31,0.09904153354632587,0.7949859956602269,0.8027347349799023,0.7993820997236225,0.8387096774193549,0.03932757769573236
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,platt,held_out_crossfit,equal_mass,7,31,0.09904153354632587,0.8031020780658557,0.8160639164752287,0.8086687367284182,0.8709677419354839,0.06229900520706566
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,platt,held_out_crossfit,equal_mass,8,31,0.09904153354632587,0.8177496453480256,0.8587903860121993,0.8399350992566245,0.7741935483870968,-0.06574155086952771
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,platt,held_out_crossfit,equal_mass,9,31,0.09904153354632587,0.8589599223828637,0.9084164041597137,0.8810963204939222,0.8064516129032258,-0.07464470759069641
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,platt,naive_full_sample,equal_width,5,3,0.009584664536741214,0.5296750317605274,0.5927161067925031,0.5615029089046846,0.6666666666666666,0.10516375776198206
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,platt,naive_full_sample,equal_width,6,28,0.08945686900958466,0.604091680474525,0.6996407747545662,0.6718799668541993,0.6428571428571429,-0.029022823997056357
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,platt,naive_full_sample,equal_width,7,148,0.4728434504792332,0.7013898060894691,0.7999882613393392,0.7639178399470641,0.777027027027027,0.013109187079962892
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,platt,naive_full_sample,equal_width,8,134,0.4281150159744409,0.8002688156456507,0.8546558098958935,0.8240520369882028,0.8134328358208955,-0.010619201167307302
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,platt,naive_full_sample,equal_mass,0,32,0.10223642172523961,0.5296750317605274,0.7013898060894691,0.6624543001475346,0.65625,-0.006204300147534592
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,platt,naive_full_sample,equal_mass,1,32,0.10223642172523961,0.7059262960628269,0.74211204420551,0.7268028281886274,0.625,-0.1018028281886274
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,platt,naive_full_sample,equal_mass,2,32,0.10223642172523961,0.742115765573251,0.7637598265041081,0.7526836259086374,0.6875,-0.06518362590863735
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,platt,naive_full_sample,equal_mass,3,31,0.09904153354632587,0.7638678491822367,0.7782954020699432,0.77158253637706,0.8387096774193549,0.06712714104229489
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,platt,naive_full_sample,equal_mass,4,31,0.09904153354632587,0.778489266104386,0.793117690334792,0.7865875502027078,0.8709677419354839,0.08438019173277611
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,platt,naive_full_sample,equal_mass,5,31,0.09904153354632587,0.7932867572157783,0.8036175574722424,0.7977699680438081,0.9032258064516129,0.10545583840780481
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,platt,naive_full_sample,equal_mass,6,31,0.09904153354632587,0.8040213647599557,0.8135431457794156,0.8084898331217723,0.8709677419354839,0.062477908813711625
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,platt,naive_full_sample,equal_mass,7,31,0.09904153354632587,0.8139174355976979,0.8245733126487369,0.8200478423616098,0.8064516129032258,-0.013596229458384013
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,platt,naive_full_sample,equal_mass,8,31,0.09904153354632587,0.8251270091693987,0.8355799073596709,0.8303790166845559,0.7096774193548387,-0.12070159732971719
gemini-3.5-flash-lite,twin_redacted,B_perturbation_cosine,platt,naive_full_sample,equal_mass,9,31,0.09904153354632587,0.8356758262931582,0.8546558098958935,0.8444289606724455,0.8387096774193549,-0.005719283253090679
gemini-3.5-flash-lite,zeroinfo_named,A_cosine_to_real,isotonic,held_out_crossfit,equal_width,5,62,0.1901840490797546,0.5,0.6,0.5540092165898618,0.7096774193548387,0.15566820276497695
gemini-3.5-flash-lite,zeroinfo_named,A_cosine_to_real,isotonic,held_out_crossfit,equal_width,6,64,0.19631901840490798,0.6341463414634146,0.6666666666666666,0.6387195121951219,0.5625,-0.07621951219512191
gemini-3.5-flash-lite,zeroinfo_named,A_cosine_to_real,isotonic,held_out_crossfit,equal_width,7,57,0.17484662576687116,0.7575757575757576,0.7575757575757576,0.7575757575757577,0.7894736842105263,0.03189792663476865
gemini-3.5-flash-lite,zeroinfo_named,A_cosine_to_real,isotonic,held_out_crossfit,equal_width,8,132,0.4049079754601227,0.8,0.8888888888888888,0.8215969215969214,0.7803030303030303,-0.04129389129389116
gemini-3.5-flash-lite,zeroinfo_named,A_cosine_to_real,isotonic,held_out_crossfit,equal_width,9,11,0.03374233128834356,1.0,1.0,1.0,0.9090909090909091,-0.09090909090909094
gemini-3.5-flash-lite,zeroinfo_named,A_cosine_to_real,isotonic,held_out_crossfit,equal_mass,0,33,0.10122699386503067,0.5,0.56,0.5381818181818182,0.696969696969697,0.1587878787878788
gemini-3.5-flash-lite,zeroinfo_named,A_cosine_to_real,isotonic,held_out_crossfit,equal_mass,1,33,0.10122699386503067,0.56,0.6341463414634146,0.5795502058916693,0.696969696969697,0.11741949107802774
gemini-3.5-flash-lite,zeroinfo_named,A_cosine_to_real,isotonic,held_out_crossfit,equal_mass,2,33,0.10122699386503067,0.6341463414634146,0.6341463414634146,0.6341463414634146,0.5454545454545454,-0.08869179600886923
gemini-3.5-flash-lite,zeroinfo_named,A_cosine_to_real,isotonic,held_out_crossfit,equal_mass,3,33,0.10122699386503067,0.6341463414634146,0.7575757575757576,0.6654572330847276,0.6060606060606061,-0.05939662702412152
